#	Time		Duration (s)	Process		Request                             	Port	Result	Data ( String )	

957	15:30:52.510	0.00000620	Mobile Partner	IRP_MJ_READ                         	COM4	SUCCESS	Length: 23, Data: ..COMMAND NOT SUPPORT..	
958	15:30:52.543	0.00000000	Mobile Partner	IRP_MJ_WRITE                        	COM4		Length: 11, Data: AT^SYSINFO.	
959	15:30:52.546	0.00000940	Mobile Partner	IRP_MJ_READ                         	COM4	SUCCESS	Length: 31, Data: ..^SYSINFO:2,3,0,3,1,,3....OK..	
960	15:30:52.569	0.00012070	Mobile Partner	IRP_MJ_WRITE                        	COM4	SUCCESS	Length: 9, Data: AT^HCSQ?.	
961	15:30:52.572	0.00000690	Mobile Partner	IRP_MJ_READ                         	COM4	SUCCESS	Length: 23, Data: ..COMMAND NOT SUPPORT..	
962	15:30:52.594	0.00010080	Mobile Partner	IRP_MJ_WRITE                        	COM4	SUCCESS	Length: 7, Data: AT+CSQ.	
963	15:30:52.597	0.00000770	Mobile Partner	IRP_MJ_READ                         	COM4	SUCCESS	Length: 21, Data: ..+CSQ: 15,99....OK..	
964	15:30:52.630	0.00011020	Mobile Partner	IRP_MJ_WRITE                        	COM4	SUCCESS	Length: 12, Data: AT+COPS=3,1.	
965	15:30:52.633	0.00000800	Mobile Partner	IRP_MJ_READ                         	COM4	SUCCESS	Length: 6, Data: ..OK..	
966	15:30:52.655	0.00011690	Mobile Partner	IRP_MJ_WRITE                        	COM4	SUCCESS	Length: 9, Data: AT+COPS?.	
967	15:30:52.658	0.00001040	Mobile Partner	IRP_MJ_READ                         	COM4	SUCCESS	Length: 32, Data: ..+COPS: 0,1,"MegaFon",0....OK..	
968	15:30:52.680	0.00013270	Mobile Partner	IRP_MJ_WRITE                        	COM4	SUCCESS	Length: 12, Data: AT+COPS=3,0.	
969	15:30:52.683	0.00000750	Mobile Partner	IRP_MJ_READ                         	COM4	SUCCESS	Length: 6, Data: ..OK..	
970	15:30:52.705	0.00010210	Mobile Partner	IRP_MJ_WRITE                        	COM4	SUCCESS	Length: 9, Data: AT+COPS?.	
971	15:30:52.708	0.00000590	Mobile Partner	IRP_MJ_READ                         	COM4	SUCCESS	Length: 32, Data: ..+COPS: 0,0,"MegaFon",0....OK..	
972	15:30:52.741	0.00022710	Mobile Partner	IRP_MJ_WRITE                        	COM4	SUCCESS	Length: 12, Data: AT+COPS=3,2.	
973	15:30:52.744	0.00000710	Mobile Partner	IRP_MJ_READ                         	COM4	SUCCESS	Length: 6, Data: ..OK..	
974	15:30:52.766	0.00010540	Mobile Partner	IRP_MJ_WRITE                        	COM4	SUCCESS	Length: 9, Data: AT+COPS?.	
975	15:30:52.769	0.00000660	Mobile Partner	IRP_MJ_READ                         	COM4	SUCCESS	Length: 30, Data: ..+COPS: 0,2,"25002",0....OK..	
976	15:30:52.791	0.00027860	Mobile Partner	IRP_MJ_WRITE                        	COM4	SUCCESS	Length: 9, Data: AT^SPN=1.	
977	15:30:52.794	0.00000920	Mobile Partner	IRP_MJ_READ                         	COM4	SUCCESS	Length: 26, Data: ..^SPN:0,0,MegaFon....OK..	
978	15:30:52.828	0.00011600	Mobile Partner	IRP_MJ_WRITE                        	COM4	SUCCESS	Length: 13, Data: AT^RFSWITCH?.	
979	15:30:52.831	0.00001170	Mobile Partner	IRP_MJ_READ                         	COM4	SUCCESS	Length: 23, Data: ..COMMAND NOT SUPPORT..	
980	15:30:57.829	0.00000000	Mobile Partner	IRP_MJ_WRITE                        	COM4		Length: 13, Data: AT^SYSINFOEX.	
981	15:30:57.832	0.00000660	Mobile Partner	IRP_MJ_READ                         	COM4	SUCCESS	Length: 23, Data: ..COMMAND NOT SUPPORT..	
982	15:30:57.865	0.00011770	Mobile Partner	IRP_MJ_WRITE                        	COM4	SUCCESS	Length: 11, Data: AT^SYSINFO.	
983	15:30:57.868	0.00000600	Mobile Partner	IRP_MJ_READ                         	COM4	SUCCESS	Length: 31, Data: ..^SYSINFO:2,3,0,3,1,,3....OK..	
984	15:30:57.890	0.00010660	Mobile Partner	IRP_MJ_WRITE                        	COM4	SUCCESS	Length: 9, Data: AT^HCSQ?.	
985	15:30:57.893	0.00000710	Mobile Partner	IRP_MJ_READ                         	COM4	SUCCESS	Length: 23, Data: ..COMMAND NOT SUPPORT..	
986	15:30:57.915	0.00013160	Mobile Partner	IRP_MJ_WRITE                        	COM4	SUCCESS	Length: 7, Data: AT+CSQ.	
987	15:30:57.918	0.00000780	Mobile Partner	IRP_MJ_READ                         	COM4	SUCCESS	Length: 21, Data: ..+CSQ: 15,99....OK..	
988	15:30:57.940	0.00000000	Mobile Partner	IRP_MJ_WRITE                        	COM4		Length: 12, Data: AT+COPS=3,1.	
989	15:30:57.943	0.00000910	Mobile Partner	IRP_MJ_READ                         	COM4	SUCCESS	Length: 6, Data: ..OK..	
990	15:30:57.976	0.00010940	Mobile Partner	IRP_MJ_WRITE                        	COM4	SUCCESS	Length: 9, Data: AT+COPS?.	
991	15:30:57.979	0.00000740	Mobile Partner	IRP_MJ_READ                         	COM4	SUCCESS	Length: 32, Data: ..+COPS: 0,1,"MegaFon",0....OK..	
992	15:30:58.001	0.00011490	Mobile Partner	IRP_MJ_WRITE                        	COM4	SUCCESS	Length: 12, Data: AT+COPS=3,0.	
993	15:30:58.004	0.00000760	Mobile Partner	IRP_MJ_READ                         	COM4	SUCCESS	Length: 6, Data: ..OK..	
994	15:30:58.026	0.00014530	Mobile Partner	IRP_MJ_WRITE                        	COM4	SUCCESS	Length: 9, Data: AT+COPS?.	
995	15:30:58.029	0.00000940	Mobile Partner	IRP_MJ_READ                         	COM4	SUCCESS	Length: 32, Data: ..+COPS: 0,0,"MegaFon",0....OK..	
996	15:30:58.051	0.00000000	Mobile Partner	IRP_MJ_WRITE                        	COM4		Length: 12, Data: AT+COPS=3,2.	
997	15:30:58.054	0.00000930	Mobile Partner	IRP_MJ_READ                         	COM4	SUCCESS	Length: 6, Data: ..OK..	
998	15:30:58.087	0.00010590	Mobile Partner	IRP_MJ_WRITE                        	COM4	SUCCESS	Length: 9, Data: AT+COPS?.	
999	15:30:58.090	0.00000890	Mobile Partner	IRP_MJ_READ                         	COM4	SUCCESS	Length: 30, Data: ..+COPS: 0,2,"25002",0....OK..	
1000	15:30:58.113	0.00010850	Mobile Partner	IRP_MJ_WRITE                        	COM4	SUCCESS	Length: 9, Data: AT^SPN=1.	
1001	15:30:58.116	0.00000930	Mobile Partner	IRP_MJ_READ                         	COM4	SUCCESS	Length: 26, Data: ..^SPN:0,0,MegaFon....OK..	
1002	15:30:58.139	0.00000000	Mobile Partner	IRP_MJ_WRITE                        	COM4		Length: 13, Data: AT^RFSWITCH?.	
1003	15:30:58.142	0.00001030	Mobile Partner	IRP_MJ_READ                         	COM4	SUCCESS	Length: 23, Data: ..COMMAND NOT SUPPORT..	
1004	15:31:00.707	0.00011440	Mobile Partner	IRP_MJ_WRITE                        	COM4	SUCCESS	Length: 23, Data: AT+CPMS="SM","SM","SM".	
1005	15:31:00.710	0.00000630	Mobile Partner	IRP_MJ_READ                         	COM4	SUCCESS	Length: 31, Data: ..+CPMS: 0,15,0,15,0,15....OK..	
1006	15:31:03.139	0.00000000	Mobile Partner	IRP_MJ_WRITE                        	COM4		Length: 13, Data: AT^SYSINFOEX.	
1007	15:31:03.142	0.00000870	Mobile Partner	IRP_MJ_READ                         	COM4	SUCCESS	Length: 23, Data: ..COMMAND NOT SUPPORT..	
1008	15:31:03.164	0.00015120	Mobile Partner	IRP_MJ_WRITE                        	COM4	SUCCESS	Length: 11, Data: AT^SYSINFO.	
1009	15:31:03.167	0.00000760	Mobile Partner	IRP_MJ_READ                         	COM4	SUCCESS	Length: 31, Data: ..^SYSINFO:2,3,0,3,1,,3....OK..	
1010	15:31:03.200	0.00010660	Mobile Partner	IRP_MJ_WRITE                        	COM4	SUCCESS	Length: 9, Data: AT^HCSQ?.	
1011	15:31:03.203	0.00000680	Mobile Partner	IRP_MJ_READ                         	COM4	SUCCESS	Length: 23, Data: ..COMMAND NOT SUPPORT..	
1012	15:31:03.225	0.00009910	Mobile Partner	IRP_MJ_WRITE                        	COM4	SUCCESS	Length: 7, Data: AT+CSQ.	
1013	15:31:03.228	0.00000880	Mobile Partner	IRP_MJ_READ                         	COM4	SUCCESS	Length: 21, Data: ..+CSQ: 15,99....OK..	
1014	15:31:03.251	0.00014770	Mobile Partner	IRP_MJ_WRITE                        	COM4	SUCCESS	Length: 12, Data: AT+COPS=3,1.	
1015	15:31:03.254	0.00000800	Mobile Partner	IRP_MJ_READ                         	COM4	SUCCESS	Length: 6, Data: ..OK..	
1016	15:31:03.276	0.00018760	Mobile Partner	IRP_MJ_WRITE                        	COM4	SUCCESS	Length: 9, Data: AT+COPS?.	
1017	15:31:03.279	0.00000640	Mobile Partner	IRP_MJ_READ                         	COM4	SUCCESS	Length: 32, Data: ..+COPS: 0,1,"MegaFon",0....OK..	
1018	15:31:03.312	0.00012810	Mobile Partner	IRP_MJ_WRITE                        	COM4	SUCCESS	Length: 12, Data: AT+COPS=3,0.	
1019	15:31:03.315	0.00001130	Mobile Partner	IRP_MJ_READ                         	COM4	SUCCESS	Length: 6, Data: ..OK..	
1020	15:31:03.337	0.00009970	Mobile Partner	IRP_MJ_WRITE                        	COM4	SUCCESS	Length: 9, Data: AT+COPS?.	
1021	15:31:03.340	0.00000730	Mobile Partner	IRP_MJ_READ                         	COM4	SUCCESS	Length: 32, Data: ..+COPS: 0,0,"MegaFon",0....OK..	
1022	15:31:03.362	0.00012470	Mobile Partner	IRP_MJ_WRITE                        	COM4	SUCCESS	Length: 12, Data: AT+COPS=3,2.	
1023	15:31:03.365	0.00000800	Mobile Partner	IRP_MJ_READ                         	COM4	SUCCESS	Length: 6, Data: ..OK..	
1024	15:31:03.398	0.00010480	Mobile Partner	IRP_MJ_WRITE                        	COM4	SUCCESS	Length: 9, Data: AT+COPS?.	
1025	15:31:03.401	0.00000760	Mobile Partner	IRP_MJ_READ                         	COM4	SUCCESS	Length: 30, Data: ..+COPS: 0,2,"25002",0....OK..	
1026	15:31:03.423	0.00011060	Mobile Partner	IRP_MJ_WRITE                        	COM4	SUCCESS	Length: 9, Data: AT^SPN=1.	
1027	15:31:03.426	0.00000870	Mobile Partner	IRP_MJ_READ                         	COM4	SUCCESS	Length: 26, Data: ..^SPN:0,0,MegaFon....OK..	
1028	15:31:03.448	0.00013180	Mobile Partner	IRP_MJ_WRITE                        	COM4	SUCCESS	Length: 13, Data: AT^RFSWITCH?.	
1029	15:31:03.451	0.00000910	Mobile Partner	IRP_MJ_READ                         	COM4	SUCCESS	Length: 23, Data: ..COMMAND NOT SUPPORT..	
1030	15:31:08.450	0.00012750	Mobile Partner	IRP_MJ_WRITE                        	COM4	SUCCESS	Length: 13, Data: AT^SYSINFOEX.	
1031	15:31:08.454	0.00000920	Mobile Partner	IRP_MJ_READ                         	COM4	SUCCESS	Length: 23, Data: ..COMMAND NOT SUPPORT..	
1032	15:31:08.476	0.00013630	Mobile Partner	IRP_MJ_WRITE                        	COM4	SUCCESS	Length: 11, Data: AT^SYSINFO.	
1033	15:31:08.479	0.00000600	Mobile Partner	IRP_MJ_READ                         	COM4	SUCCESS	Length: 31, Data: ..^SYSINFO:2,3,0,3,1,,3....OK..	
1034	15:31:08.501	0.00012620	Mobile Partner	IRP_MJ_WRITE                        	COM4	SUCCESS	Length: 9, Data: AT^HCSQ?.	
1035	15:31:08.504	0.00000630	Mobile Partner	IRP_MJ_READ                         	COM4	SUCCESS	Length: 23, Data: ..COMMAND NOT SUPPORT..	
1036	15:31:08.537	0.00013490	Mobile Partner	IRP_MJ_WRITE                        	COM4	SUCCESS	Length: 7, Data: AT+CSQ.	
1037	15:31:08.540	0.00000870	Mobile Partner	IRP_MJ_READ                         	COM4	SUCCESS	Length: 21, Data: ..+CSQ: 15,99....OK..	
1038	15:31:08.563	0.00021260	Mobile Partner	IRP_MJ_WRITE                        	COM4	SUCCESS	Length: 12, Data: AT+COPS=3,1.	
1039	15:31:08.566	0.00001010	Mobile Partner	IRP_MJ_READ                         	COM4	SUCCESS	Length: 6, Data: ..OK..	
1040	15:31:08.588	0.00014780	Mobile Partner	IRP_MJ_WRITE                        	COM4	SUCCESS	Length: 9, Data: AT+COPS?.	
1041	15:31:08.591	0.00000710	Mobile Partner	IRP_MJ_READ                         	COM4	SUCCESS	Length: 32, Data: ..+COPS: 0,1,"MegaFon",0....OK..	
1042	15:31:08.624	0.00011410	Mobile Partner	IRP_MJ_WRITE                        	COM4	SUCCESS	Length: 12, Data: AT+COPS=3,0.	
1043	15:31:08.627	0.00000680	Mobile Partner	IRP_MJ_READ                         	COM4	SUCCESS	Length: 6, Data: ..OK..	
1044	15:31:08.649	0.00011850	Mobile Partner	IRP_MJ_WRITE                        	COM4	SUCCESS	Length: 9, Data: AT+COPS?.	
1045	15:31:08.652	0.00000690	Mobile Partner	IRP_MJ_READ                         	COM4	SUCCESS	Length: 32, Data: ..+COPS: 0,0,"MegaFon",0....OK..	
1046	15:31:08.674	0.00013140	Mobile Partner	IRP_MJ_WRITE                        	COM4	SUCCESS	Length: 12, Data: AT+COPS=3,2.	
1047	15:31:08.677	0.00000750	Mobile Partner	IRP_MJ_READ                         	COM4	SUCCESS	Length: 6, Data: ..OK..	
1048	15:31:08.699	0.00018710	Mobile Partner	IRP_MJ_WRITE                        	COM4	SUCCESS	Length: 9, Data: AT+COPS?.	
1049	15:31:08.702	0.00003590	Mobile Partner	IRP_MJ_READ                         	COM4	SUCCESS	Length: 30, Data: ..+COPS: 0,2,"25002",0....OK..	
1050	15:31:08.735	0.00019030	Mobile Partner	IRP_MJ_WRITE                        	COM4	SUCCESS	Length: 9, Data: AT^SPN=1.	
1051	15:31:08.738	0.00004800	Mobile Partner	IRP_MJ_READ                         	COM4	SUCCESS	Length: 26, Data: ..^SPN:0,0,MegaFon....OK..	
1052	15:31:08.760	0.00014370	Mobile Partner	IRP_MJ_WRITE                        	COM4	SUCCESS	Length: 13, Data: AT^RFSWITCH?.	
1053	15:31:08.763	0.00000640	Mobile Partner	IRP_MJ_READ                         	COM4	SUCCESS	Length: 23, Data: ..COMMAND NOT SUPPORT..	
1054	15:31:10.782	0.00010250	Mobile Partner	IRP_MJ_WRITE                        	COM4	SUCCESS	Length: 23, Data: AT+CPMS="SM","SM","SM".	
1055	15:31:10.785	0.00000650	Mobile Partner	IRP_MJ_READ                         	COM4	SUCCESS	Length: 31, Data: ..+CPMS: 0,15,0,15,0,15....OK..	
1056	15:31:13.761	0.00000000	Mobile Partner	IRP_MJ_WRITE                        	COM4		Length: 13, Data: AT^SYSINFOEX.	
1057	15:31:13.764	0.00000660	Mobile Partner	IRP_MJ_READ                         	COM4	SUCCESS	Length: 23, Data: ..COMMAND NOT SUPPORT..	
1058	15:31:13.797	0.00013440	Mobile Partner	IRP_MJ_WRITE                        	COM4	SUCCESS	Length: 11, Data: AT^SYSINFO.	
1059	15:31:13.800	0.00000660	Mobile Partner	IRP_MJ_READ                         	COM4	SUCCESS	Length: 31, Data: ..^SYSINFO:2,3,0,3,1,,3....OK..	
1060	15:31:13.822	0.00010070	Mobile Partner	IRP_MJ_WRITE                        	COM4	SUCCESS	Length: 9, Data: AT^HCSQ?.	
1061	15:31:13.825	0.00000630	Mobile Partner	IRP_MJ_READ                         	COM4	SUCCESS	Length: 23, Data: ..COMMAND NOT SUPPORT..	
1062	15:31:13.847	0.00010470	Mobile Partner	IRP_MJ_WRITE                        	COM4	SUCCESS	Length: 7, Data: AT+CSQ.	
1063	15:31:13.850	0.00000670	Mobile Partner	IRP_MJ_READ                         	COM4	SUCCESS	Length: 21, Data: ..+CSQ: 15,99....OK..	
1064	15:31:13.883	0.00019550	Mobile Partner	IRP_MJ_WRITE                        	COM4	SUCCESS	Length: 12, Data: AT+COPS=3,1.	
1065	15:31:13.886	0.00000750	Mobile Partner	IRP_MJ_READ                         	COM4	SUCCESS	Length: 6, Data: ..OK..	
1066	15:31:13.908	0.00011750	Mobile Partner	IRP_MJ_WRITE                        	COM4	SUCCESS	Length: 9, Data: AT+COPS?.	
1067	15:31:13.911	0.00000870	Mobile Partner	IRP_MJ_READ                         	COM4	SUCCESS	Length: 32, Data: ..+COPS: 0,1,"MegaFon",0....OK..	
1068	15:31:13.933	0.00011920	Mobile Partner	IRP_MJ_WRITE                        	COM4	SUCCESS	Length: 12, Data: AT+COPS=3,0.	
1069	15:31:13.936	0.00000740	Mobile Partner	IRP_MJ_READ                         	COM4	SUCCESS	Length: 6, Data: ..OK..	
1070	15:31:13.958	0.00023440	Mobile Partner	IRP_MJ_WRITE                        	COM4	SUCCESS	Length: 9, Data: AT+COPS?.	
1071	15:31:13.961	0.00000890	Mobile Partner	IRP_MJ_READ                         	COM4	SUCCESS	Length: 32, Data: ..+COPS: 0,0,"MegaFon",0....OK..	
1072	15:31:13.994	0.00014360	Mobile Partner	IRP_MJ_WRITE                        	COM4	SUCCESS	Length: 12, Data: AT+COPS=3,2.	
1073	15:31:13.997	0.00001010	Mobile Partner	IRP_MJ_READ                         	COM4	SUCCESS	Length: 6, Data: ..OK..	
1074	15:31:14.019	0.00015650	Mobile Partner	IRP_MJ_WRITE                        	COM4	SUCCESS	Length: 9, Data: AT+COPS?.	
1075	15:31:14.022	0.00000730	Mobile Partner	IRP_MJ_READ                         	COM4	SUCCESS	Length: 30, Data: ..+COPS: 0,2,"25002",0....OK..	
1076	15:31:14.045	0.00021640	Mobile Partner	IRP_MJ_WRITE                        	COM4	SUCCESS	Length: 9, Data: AT^SPN=1.	
1077	15:31:14.048	0.00000830	Mobile Partner	IRP_MJ_READ                         	COM4	SUCCESS	Length: 26, Data: ..^SPN:0,0,MegaFon....OK..	
1078	15:31:14.081	0.00000000	Mobile Partner	IRP_MJ_WRITE                        	COM4		Length: 13, Data: AT^RFSWITCH?.	
1079	15:31:14.084	0.00000610	Mobile Partner	IRP_MJ_READ                         	COM4	SUCCESS	Length: 23, Data: ..COMMAND NOT SUPPORT..	
1080	15:31:19.082	0.00011170	Mobile Partner	IRP_MJ_WRITE                        	COM4	SUCCESS	Length: 13, Data: AT^SYSINFOEX.	
1081	15:31:19.085	0.00000620	Mobile Partner	IRP_MJ_READ                         	COM4	SUCCESS	Length: 23, Data: ..COMMAND NOT SUPPORT..	
1082	15:31:19.107	0.00008980	Mobile Partner	IRP_MJ_WRITE                        	COM4	SUCCESS	Length: 11, Data: AT^SYSINFO.	
1083	15:31:19.110	0.00001090	Mobile Partner	IRP_MJ_READ                         	COM4	SUCCESS	Length: 31, Data: ..^SYSINFO:2,3,0,3,1,,3....OK..	
1084	15:31:19.143	0.00011790	Mobile Partner	IRP_MJ_WRITE                        	COM4	SUCCESS	Length: 9, Data: AT^HCSQ?.	
1085	15:31:19.146	0.00004950	Mobile Partner	IRP_MJ_READ                         	COM4	SUCCESS	Length: 23, Data: ..COMMAND NOT SUPPORT..	
1086	15:31:19.179	0.00000000	Mobile Partner	IRP_MJ_WRITE                        	COM4		Length: 7, Data: AT+CSQ.	
1087	15:31:19.182	0.00000780	Mobile Partner	IRP_MJ_READ                         	COM4	SUCCESS	Length: 21, Data: ..+CSQ: 15,99....OK..	
1088	15:31:19.205	0.00012950	Mobile Partner	IRP_MJ_WRITE                        	COM4	SUCCESS	Length: 12, Data: AT+COPS=3,1.	
1089	15:31:19.208	0.00000790	Mobile Partner	IRP_MJ_READ                         	COM4	SUCCESS	Length: 6, Data: ..OK..	
1090	15:31:19.232	0.00010340	Mobile Partner	IRP_MJ_WRITE                        	COM4	SUCCESS	Length: 9, Data: AT+COPS?.	
1091	15:31:19.235	0.00000620	Mobile Partner	IRP_MJ_READ                         	COM4	SUCCESS	Length: 32, Data: ..+COPS: 0,1,"MegaFon",0....OK..	
1092	15:31:19.257	0.00009670	Mobile Partner	IRP_MJ_WRITE                        	COM4	SUCCESS	Length: 12, Data: AT+COPS=3,0.	
1093	15:31:19.260	0.00000670	Mobile Partner	IRP_MJ_READ                         	COM4	SUCCESS	Length: 6, Data: ..OK..	
1094	15:31:19.282	0.00000000	Mobile Partner	IRP_MJ_WRITE                        	COM4		Length: 9, Data: AT+COPS?.	
1095	15:31:19.285	0.00000720	Mobile Partner	IRP_MJ_READ                         	COM4	SUCCESS	Length: 32, Data: ..+COPS: 0,0,"MegaFon",0....OK..	
1096	15:31:19.307	0.00018370	Mobile Partner	IRP_MJ_WRITE                        	COM4	SUCCESS	Length: 12, Data: AT+COPS=3,2.	
1097	15:31:19.310	0.00000770	Mobile Partner	IRP_MJ_READ                         	COM4	SUCCESS	Length: 6, Data: ..OK..	
1098	15:31:19.343	0.00023360	Mobile Partner	IRP_MJ_WRITE                        	COM4	SUCCESS	Length: 9, Data: AT+COPS?.	
1099	15:31:19.346	0.00000870	Mobile Partner	IRP_MJ_READ                         	COM4	SUCCESS	Length: 30, Data: ..+COPS: 0,2,"25002",0....OK..	
1100	15:31:19.369	0.00000000	Mobile Partner	IRP_MJ_WRITE                        	COM4		Length: 9, Data: AT^SPN=1.	
1101	15:31:19.372	0.00000770	Mobile Partner	IRP_MJ_READ                         	COM4	SUCCESS	Length: 26, Data: ..^SPN:0,0,MegaFon....OK..	
1102	15:31:19.394	0.00027790	Mobile Partner	IRP_MJ_WRITE                        	COM4	SUCCESS	Length: 13, Data: AT^RFSWITCH?.	
1103	15:31:19.397	0.00000800	Mobile Partner	IRP_MJ_READ                         	COM4	SUCCESS	Length: 23, Data: ..COMMAND NOT SUPPORT..	
1104	15:31:20.857	0.00000000	Mobile Partner	IRP_MJ_WRITE                        	COM4		Length: 23, Data: AT+CPMS="SM","SM","SM".	
1105	15:31:20.860	0.00000770	Mobile Partner	IRP_MJ_READ                         	COM4	SUCCESS	Length: 31, Data: ..+CPMS: 0,15,0,15,0,15....OK..	
1106	15:31:24.395	0.00000000	Mobile Partner	IRP_MJ_WRITE                        	COM4		Length: 13, Data: AT^SYSINFOEX.	
1107	15:31:24.398	0.00000970	Mobile Partner	IRP_MJ_READ                         	COM4	SUCCESS	Length: 23, Data: ..COMMAND NOT SUPPORT..	
1108	15:31:24.420	0.00010320	Mobile Partner	IRP_MJ_WRITE                        	COM4	SUCCESS	Length: 11, Data: AT^SYSINFO.	
1109	15:31:24.423	0.00000770	Mobile Partner	IRP_MJ_READ                         	COM4	SUCCESS	Length: 31, Data: ..^SYSINFO:2,3,0,3,1,,3....OK..	
1110	15:31:24.445	0.00012010	Mobile Partner	IRP_MJ_WRITE                        	COM4	SUCCESS	Length: 9, Data: AT^HCSQ?.	
1111	15:31:24.448	0.00001570	Mobile Partner	IRP_MJ_READ                         	COM4	SUCCESS	Length: 23, Data: ..COMMAND NOT SUPPORT..	
1112	15:31:24.482	0.00024500	Mobile Partner	IRP_MJ_WRITE                        	COM4	SUCCESS	Length: 7, Data: AT+CSQ.	
1113	15:31:24.485	0.00000630	Mobile Partner	IRP_MJ_READ                         	COM4	SUCCESS	Length: 21, Data: ..+CSQ: 15,99....OK..	
1114	15:31:24.507	0.00012780	Mobile Partner	IRP_MJ_WRITE                        	COM4	SUCCESS	Length: 12, Data: AT+COPS=3,1.	
1115	15:31:24.510	0.00001440	Mobile Partner	IRP_MJ_READ                         	COM4	SUCCESS	Length: 6, Data: ..OK..	
